"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Protein Groups"
"False"	"High"	"IsMasterProtein"	"P22209"	"Serine/threonine-protein kinase KIN3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KIN3 PE=3 SV=2"	"0.000"	"8.455"	"4"	"2"	"6"	"2"	"435"	"51.2"	"8.43"	"8.78"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q08226"	"Protein CRT10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CRT10 PE=1 SV=1"	"0.000"	"8.443"	"4"	"2"	"3"	"2"	"957"	"109.6"	"5.69"	"12.56"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P40364"	"Mitochondrial peculiar membrane protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MPM1 PE=1 SV=1"	"0.000"	"8.438"	"8"	"2"	"7"	"2"	"252"	"28.5"	"5.92"	"11.50"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P26364"	"GTP:AMP phosphotransferase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADK2 PE=1 SV=1"	"0.000"	"8.411"	"9"	"2"	"6"	"2"	"225"	"25.2"	"8.94"	"17.58"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P53152"	"Ubiquitin-conjugating enzyme variant MMS2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MMS2 PE=1 SV=1"	"0.000"	"8.408"	"19"	"2"	"4"	"2"	"137"	"15.5"	"6.77"	"8.47"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q03362"	"Uncharacterized protein YDR476C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR476C PE=1 SV=1"	"0.000"	"8.385"	"5"	"1"	"4"	"1"	"224"	"25.3"	"6.54"	"24.07"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q06673"	"Protein ECM30 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ECM30 PE=1 SV=1"	"0.000"	"8.375"	"2"	"2"	"4"	"2"	"1274"	"145.0"	"7.61"	"7.76"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P40530"	"[Pyruvate dehydrogenase (acetyl-transferring)] kinase 1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PKP1 PE=1 SV=1"	"0.000"	"8.366"	"3"	"1"	"2"	"1"	"394"	"45.4"	"8.34"	"8.58"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q04299"	"Probable ADP-ribose 1''-phosphate phosphatase YML087W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR087W PE=1 SV=1"	"0.000"	"8.347"	"5"	"1"	"2"	"1"	"284"	"32.0"	"7.52"	"8.05"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P12887"	"Uracil-DNA glycosylase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UNG1 PE=1 SV=1"	"0.000"	"8.336"	"4"	"1"	"2"	"1"	"359"	"40.4"	"9.48"	"7.01"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P43558"	"Ubiquitin thioesterase OTU1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OTU1 PE=1 SV=1"	"0.000"	"8.334"	"5"	"1"	"2"	"1"	"301"	"33.5"	"5.31"	"8.54"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P53167"	"tRNA pseudouridine(27/28) synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PUS2 PE=1 SV=4"	"0.000"	"8.328"	"10"	"3"	"6"	"2"	"370"	"41.9"	"8.70"	"3.03"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P49017"	"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ5 PE=1 SV=1"	"0.000"	"8.323"	"15"	"2"	"4"	"2"	"307"	"34.7"	"6.55"	"8.01"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P18410"	"Sporulation-specific protein SPO7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPO7 PE=1 SV=1"	"0.000"	"8.317"	"4"	"1"	"3"	"1"	"259"	"30.1"	"10.02"	"3.62"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P07272"	"Pyrimidine pathway regulatory protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PPR1 PE=1 SV=1"	"0.000"	"8.314"	"2"	"1"	"2"	"1"	"904"	"102.7"	"7.36"	"7.28"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P40328"	"Probable 26S proteasome subunit YTA6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YTA6 PE=1 SV=2"	"0.000"	"8.312"	"3"	"2"	"4"	"2"	"754"	"85.2"	"9.64"	"10.63"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q12314"	"Protein arginine N-methyltransferase SFM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SFM1 PE=1 SV=1"	"0.000"	"8.311"	"8"	"1"	"5"	"1"	"213"	"24.7"	"5.07"	"13.61"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P00424"	"Cytochrome c oxidase polypeptide 5A, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COX5A PE=1 SV=1"	"0.000"	"8.311"	"18"	"2"	"8"	"2"	"153"	"17.1"	"9.82"	"19.49"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P34756"	"1-phosphatidylinositol 3-phosphate 5-kinase FAB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FAB1 PE=1 SV=3"	"0.000"	"8.303"	"1"	"2"	"4"	"2"	"2278"	"257.3"	"8.38"	"11.24"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q00245"	"GTP-binding protein RHO3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RHO3 PE=1 SV=2"	"0.000"	"8.301"	"6"	"1"	"4"	"1"	"231"	"25.3"	"5.00"	"10.87"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P47129"	"Assembly-complementing factor 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACF4 PE=1 SV=1"	"0.000"	"8.278"	"11"	"2"	"3"	"2"	"309"	"35.5"	"8.60"	"6.12"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P47161"	"Vacuolar protein sorting-associated protein 70 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS70 PE=1 SV=1"	"0.000"	"8.273"	"3"	"2"	"5"	"2"	"811"	"92.0"	"7.17"	"8.79"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P32788"	"Uncharacterized protein YBL010C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YBL010C PE=1 SV=1"	"0.000"	"8.256"	"5"	"1"	"2"	"1"	"280"	"32.6"	"5.12"	"10.06"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q12133"	"Signal peptidase complex subunit SPC3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPC3 PE=1 SV=1"	"0.000"	"8.255"	"7"	"1"	"4"	"1"	"184"	"21.3"	"8.70"	"15.05"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P46673"	"Nucleoporin NUP85 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NUP85 PE=1 SV=1"	"0.000"	"8.248"	"4"	"2"	"3"	"2"	"744"	"84.8"	"4.63"	"4.11"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P38336"	"RNases MRP/P 32.9 kDa subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=POP4 PE=1 SV=1"	"0.000"	"8.236"	"5"	"1"	"4"	"1"	"279"	"32.9"	"9.25"	"14.17"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q12172"	"Zinc finger transcription factor YRR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YRR1 PE=1 SV=1"	"0.000"	"8.235"	"2"	"1"	"2"	"1"	"810"	"92.4"	"8.19"	"9.93"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P25333"	"Serine/threonine-protein kinase HAL4/SAT4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SAT4 PE=1 SV=1"	"0.000"	"8.217"	"3"	"1"	"4"	"1"	"603"	"66.6"	"9.19"	"18.10"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P53942"	"Ribonuclease H2 subunit A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RNH201 PE=1 SV=1"	"0.000"	"8.205"	"6"	"1"	"2"	"1"	"307"	"34.9"	"8.91"	"7.49"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P07884"	"tRNA dimethylallyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MOD5 PE=1 SV=2"	"0.000"	"8.199"	"7"	"2"	"4"	"2"	"428"	"50.2"	"9.00"	"6.94"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q02197"	"N-alpha-acetyltransferase 35, NatC auxiliary subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAK10 PE=1 SV=1"	"0.000"	"8.187"	"4"	"2"	"4"	"2"	"733"	"84.2"	"5.87"	"5.48"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P38841"	"Uncharacterized protein YHR138C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YHR138C PE=1 SV=1"	"0.000"	"8.181"	"15"	"1"	"2"	"1"	"114"	"12.7"	"5.06"	"6.07"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q99181"	"Protein HSH49 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSH49 PE=1 SV=1"	"0.000"	"8.177"	"7"	"1"	"2"	"1"	"213"	"24.5"	"9.13"	"8.36"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P33412"	"Ethanolamine-phosphate cytidylyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ECT1 PE=1 SV=1"	"0.000"	"8.176"	"4"	"1"	"4"	"1"	"323"	"36.8"	"6.47"	"14.86"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P32864"	"Rab proteins geranylgeranyltransferase component A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRS6 PE=1 SV=2"	"0.000"	"8.165"	"2"	"1"	"5"	"1"	"603"	"67.3"	"4.74"	"11.58"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P25345"	"Asparagine--tRNA ligase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SLM5 PE=1 SV=1"	"0.000"	"8.149"	"3"	"1"	"2"	"1"	"492"	"56.7"	"8.47"	"4.55"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q12465"	"Bud site selection protein RAX2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAX2 PE=1 SV=1"	"0.000"	"8.142"	"1"	"1"	"2"	"1"	"1220"	"133.9"	"4.59"	"11.00"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P39933"	"Transcription factor IIIA OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PZF1 PE=1 SV=1"	"0.000"	"8.136"	"3"	"1"	"2"	"1"	"429"	"50.0"	"8.54"	"8.40"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P38732"	"Protein-lysine N-methyltransferase EFM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EFM1 PE=1 SV=1"	"0.000"	"8.118"	"4"	"2"	"3"	"2"	"585"	"67.4"	"6.67"	"8.63"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P47005"	"F-box protein DAS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DAS1 PE=1 SV=1"	"0.000"	"8.110"	"2"	"1"	"2"	"1"	"663"	"77.3"	"6.71"	"5.96"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P32618"	"Uncharacterized protein YEL043W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YEL043W PE=1 SV=1"	"0.000"	"8.093"	"3"	"2"	"4"	"2"	"956"	"106.1"	"7.85"	"3.39"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P38590"	"Tyrosine-protein phosphatase MSG5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MSG5 PE=1 SV=2"	"0.000"	"8.090"	"4"	"1"	"2"	"1"	"489"	"54.2"	"7.20"	"3.84"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q03308"	"Vacuolar protein sorting-associated protein 16 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS16 PE=1 SV=2"	"0.000"	"8.081"	"2"	"1"	"4"	"1"	"798"	"92.7"	"7.06"	"17.94"	"1"	"1"
"False"	"High"	"None"	"Q01574"	"Acetyl-coenzyme A synthetase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACS1 PE=1 SV=2"	"0.000"	"8.038"	"2"	"1"	"2"	"1"	"713"	"79.1"	"6.62"	"7.95"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P38228"	"Mitochondrial chaperone TCM62 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TCM62 PE=1 SV=2"	"0.000"	"8.026"	"2"	"1"	"2"	"1"	"572"	"64.2"	"8.90"	"6.18"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q08685"	"mRNA cleavage and polyadenylation factor CLP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CLP1 PE=1 SV=1"	"0.000"	"8.001"	"3"	"1"	"4"	"1"	"445"	"50.2"	"5.87"	"9.28"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P32570"	"Mediator of RNA polymerase II transcription subunit 22 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SRB6 PE=1 SV=1"	"0.000"	"7.999"	"11"	"1"	"4"	"1"	"121"	"13.9"	"4.68"	"15.33"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P38139"	"Lipid droplet hydrolase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LDH1 PE=1 SV=2"	"0.000"	"7.962"	"5"	"2"	"3"	"2"	"375"	"43.3"	"6.54"	"7.90"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P38273"	"Vacuolar fusion protein CCZ1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCZ1 PE=1 SV=1"	"0.000"	"7.962"	"4"	"2"	"3"	"2"	"704"	"80.7"	"5.26"	"8.91"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P32873"	"GTPase-activating protein BEM3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BEM3 PE=1 SV=3"	"0.000"	"7.959"	"3"	"3"	"6"	"3"	"1128"	"124.8"	"6.84"	"4.24"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P38700"	"Adaptin medium chain homolog APM2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=APM2 PE=1 SV=1"	"0.000"	"7.959"	"2"	"1"	"2"	"1"	"605"	"69.9"	"6.84"	"3.36"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P18411"	"Protein FUN14 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FUN14 PE=1 SV=3"	"0.000"	"7.958"	"16"	"2"	"3"	"2"	"198"	"22.0"	"10.48"	"9.36"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P36054"	"Calcipressin-like protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RCN1 PE=1 SV=1"	"0.000"	"7.957"	"6"	"1"	"2"	"1"	"211"	"24.1"	"5.47"	"8.74"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q04792"	"Glutamate decarboxylase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GAD1 PE=1 SV=1"	"0.000"	"7.922"	"4"	"2"	"3"	"2"	"585"	"65.9"	"6.62"	"6.54"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P53939"	"Protein NIS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NIS1 PE=1 SV=1"	"0.000"	"7.910"	"3"	"1"	"4"	"1"	"407"	"45.9"	"9.92"	"10.79"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P38124"	"Fluconazole resistance protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FLR1 PE=1 SV=1"	"0.000"	"7.899"	"2"	"1"	"2"	"1"	"548"	"61.6"	"6.35"	"6.17"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q03835"	"Monothiol glutaredoxin-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GRX3 PE=1 SV=2"	"0.000"	"7.890"	"5"	"1"	"6"	"1"	"250"	"28.2"	"4.46"	"13.49"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P11655"	"Guanine nucleotide-exchange factor SEC12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC12 PE=1 SV=1"	"0.000"	"7.887"	"3"	"1"	"4"	"1"	"471"	"51.6"	"6.76"	"12.40"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P47175"	"Probable transcription factor HMS2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HMS2 PE=1 SV=1"	"0.000"	"7.866"	"8"	"2"	"5"	"2"	"358"	"41.2"	"9.04"	"2.46"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P25373"	"Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GRX1 PE=1 SV=1"	"0.000"	"7.865"	"25"	"2"	"4"	"2"	"110"	"12.4"	"5.06"	"7.52"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P53088"	"Cytoplasmic tRNA 2-thiolation protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NCS6 PE=1 SV=3"	"0.000"	"7.864"	"7"	"2"	"4"	"2"	"359"	"40.0"	"8.79"	"6.74"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q04740"	"Ribonuclease H OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RNH1 PE=1 SV=2"	"0.000"	"7.861"	"3"	"1"	"2"	"1"	"348"	"39.4"	"9.31"	"3.75"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P23968"	"V-type proton ATPase subunit c'' OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VMA16 PE=1 SV=1"	"0.000"	"7.849"	"5"	"1"	"4"	"1"	"213"	"22.6"	"8.25"	"8.59"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q08300"	"Uncharacterized protein YOL159C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YOL159C PE=4 SV=1"	"0.000"	"7.845"	"9"	"1"	"2"	"1"	"171"	"19.6"	"4.45"	"10.57"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P25454"	"DNA repair protein RAD51 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAD51 PE=1 SV=1"	"0.000"	"7.820"	"4"	"1"	"2"	"1"	"400"	"42.9"	"4.92"	"8.31"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q06142"	"Importin subunit beta-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KAP95 PE=1 SV=1"	"0.000"	"7.818"	"4"	"2"	"3"	"2"	"861"	"94.7"	"4.64"	"10.07"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q07843"	"Increased recombination centers protein 19 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IRC19 PE=2 SV=1"	"0.000"	"7.812"	"10"	"2"	"4"	"2"	"230"	"27.4"	"9.79"	"12.00"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P43563"	"CBK1 kinase activator protein MOB2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MOB2 PE=1 SV=2"	"0.000"	"7.807"	"7"	"2"	"4"	"2"	"287"	"33.3"	"9.60"	"12.34"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P38142"	"Probable metabolite transport protein YBR241C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YBR241C PE=1 SV=1"	"0.000"	"7.803"	"6"	"2"	"5"	"2"	"488"	"53.5"	"7.20"	"14.48"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P33122"	"Serine-rich protein TYE7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TYE7 PE=1 SV=1"	"0.000"	"7.788"	"4"	"1"	"4"	"1"	"291"	"32.7"	"4.87"	"9.65"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P31111"	"Synaptonemal complex protein ZIP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ZIP1 PE=1 SV=2"	"0.000"	"7.787"	"3"	"2"	"3"	"2"	"875"	"100.0"	"6.83"	"5.95"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P33754"	"Translocation protein SEC66 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC66 PE=1 SV=1"	"0.000"	"7.757"	"10"	"2"	"5"	"2"	"206"	"24.2"	"7.24"	"8.29"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P10834"	"Protein PET54 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PET54 PE=1 SV=1"	"0.000"	"7.752"	"4"	"1"	"3"	"1"	"293"	"34.6"	"9.17"	"4.02"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P38921"	"Putative mitochondrial carrier protein PET8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PET8 PE=1 SV=1"	"0.000"	"7.749"	"6"	"1"	"1"	"1"	"284"	"31.0"	"9.64"	"6.41"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q04116"	"Homeobox protein YHP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YHP1 PE=1 SV=1"	"0.000"	"7.745"	"8"	"2"	"3"	"2"	"353"	"39.6"	"9.96"	"9.16"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q06070"	"Uncharacterized protein YLR407W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLR407W PE=1 SV=2"	"0.000"	"7.745"	"11"	"1"	"1"	"1"	"228"	"25.5"	"8.97"	"5.02"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P40048"	"Tyrosine-protein phosphatase 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PTP3 PE=1 SV=2"	"0.000"	"7.742"	"3"	"2"	"3"	"2"	"928"	"105.2"	"7.42"	"5.58"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P47107"	"Uncharacterized protein YJR039W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YJR039W PE=4 SV=1"	"0.000"	"7.723"	"1"	"1"	"2"	"1"	"1121"	"127.4"	"6.25"	"4.73"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q03306"	"Serine/threonine-protein kinase PKH3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PKH3 PE=1 SV=1"	"0.000"	"7.715"	"2"	"1"	"4"	"1"	"898"	"100.4"	"9.51"	"6.89"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P40312"	"Cytochrome b5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CYB5 PE=1 SV=2"	"0.000"	"7.700"	"11"	"1"	"4"	"1"	"120"	"13.3"	"4.49"	"10.68"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P40492"	"Protein FYV10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FYV10 PE=1 SV=1"	"0.000"	"7.661"	"7"	"2"	"2"	"2"	"516"	"59.9"	"7.14"	"4.49"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P38869"	"Protein SVP26 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SVP26 PE=1 SV=1"	"0.000"	"7.653"	"9"	"2"	"6"	"2"	"228"	"26.3"	"8.40"	"13.96"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q8J0M4"	"UPF0357 protein YCL012C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YCL012C PE=1 SV=2"	"0.000"	"7.648"	"12"	"1"	"2"	"1"	"134"	"15.6"	"9.07"	"7.91"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q03337"	"Trafficking protein particle complex subunit 31 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRS31 PE=1 SV=1"	"0.000"	"7.642"	"4"	"1"	"2"	"1"	"283"	"31.7"	"7.46"	"6.67"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P25366"	"Protein OCA4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OCA4 PE=1 SV=1"	"0.000"	"7.637"	"4"	"1"	"1"	"1"	"362"	"41.6"	"8.48"	"4.93"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P32525"	"Protein ECM25 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ECM25 PE=1 SV=2"	"0.000"	"7.630"	"2"	"1"	"2"	"1"	"599"	"68.4"	"9.39"	"9.36"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P34162"	"Mediator of RNA polymerase II transcription subunit 20 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SRB2 PE=1 SV=1"	"0.000"	"7.622"	"6"	"1"	"4"	"1"	"210"	"22.9"	"5.41"	"12.64"	"1"	"1"
