"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Protein Groups"
"False"	"High"	"IsMasterProtein"	"P42834"	"Mitochondrial DnaJ homolog 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MDJ2 PE=1 SV=1"	"0.000"	"10.402"	"10"	"1"	"4"	"1"	"146"	"16.5"	"9.99"	"11.21"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q07913"	"Non-structural maintenance of chromosomes element 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NSE1 PE=1 SV=1"	"0.000"	"10.389"	"6"	"1"	"5"	"1"	"336"	"38.3"	"5.25"	"18.33"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q12315"	"Nucleoporin GLE1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLE1 PE=1 SV=1"	"0.000"	"10.354"	"4"	"2"	"4"	"2"	"538"	"62.0"	"8.92"	"9.96"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P03876"	"Putative COX1/OXI3 intron 2 protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AI2 PE=4 SV=2"	"0.000"	"10.349"	"2"	"2"	"3"	"2"	"854"	"97.9"	"9.63"	"6.73"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q03900"	"Uncharacterized protein YDR132C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR132C PE=1 SV=1"	"0.000"	"10.336"	"3"	"1"	"6"	"1"	"495"	"57.2"	"7.37"	"17.85"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q04048"	"Pre-mRNA-splicing factor SYF1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SYF1 PE=1 SV=1"	"0.000"	"10.325"	"3"	"2"	"3"	"2"	"859"	"100.2"	"5.26"	"10.91"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P36054"	"Calcipressin-like protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RCN1 PE=1 SV=1"	"0.000"	"10.320"	"6"	"1"	"2"	"1"	"211"	"24.1"	"5.47"	"8.07"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P28319"	"Cell wall protein CWP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CWP1 PE=1 SV=2"	"0.000"	"10.317"	"6"	"1"	"4"	"1"	"239"	"24.3"	"4.67"	"15.97"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q06148"	"Non-homologous end-joining protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NEJ1 PE=1 SV=1"	"0.000"	"10.317"	"8"	"1"	"3"	"1"	"342"	"39.1"	"7.96"	"7.74"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P32432"	"Transcription factor SFP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SFP1 PE=1 SV=1"	"0.000"	"10.307"	"3"	"2"	"8"	"2"	"683"	"74.7"	"6.70"	"17.40"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q12098"	"Structure-specific endonuclease subunit SLX4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SLX4 PE=1 SV=1"	"0.000"	"10.299"	"4"	"2"	"5"	"2"	"748"	"84.3"	"4.98"	"4.09"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P38234"	"Protein RFS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RFS1 PE=1 SV=1"	"0.000"	"10.271"	"6"	"1"	"4"	"1"	"210"	"22.9"	"5.29"	"9.69"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P32642"	"Monothiol glutaredoxin-4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GRX4 PE=1 SV=1"	"0.000"	"10.266"	"5"	"1"	"2"	"1"	"244"	"27.5"	"4.65"	"7.57"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q03629"	"Uncharacterized protein YML079W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YML079W PE=1 SV=1"	"0.000"	"10.262"	"16"	"2"	"4"	"2"	"201"	"22.4"	"5.40"	"21.54"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P46675"	"Protein STU2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STU2 PE=1 SV=1"	"0.000"	"10.248"	"2"	"2"	"8"	"2"	"888"	"100.9"	"8.57"	"20.42"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P40450"	"BNI1-related protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNR1 PE=1 SV=1"	"0.000"	"10.204"	"2"	"2"	"3"	"2"	"1375"	"156.8"	"7.93"	"6.79"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P53277"	"Pre-mRNA-splicing factor SYF2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SYF2 PE=1 SV=1"	"0.000"	"10.203"	"24"	"3"	"4"	"3"	"215"	"24.8"	"9.33"	"2.64"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P24814"	"SCF E3 ubiquitin ligase complex F-box protein GRR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GRR1 PE=1 SV=1"	"0.000"	"10.183"	"3"	"3"	"5"	"3"	"1151"	"132.7"	"6.52"	"9.69"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P22134"	"DNA-3-methyladenine glycosylase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAG1 PE=1 SV=1"	"0.000"	"10.156"	"9"	"2"	"6"	"2"	"296"	"34.3"	"8.03"	"12.97"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P48564"	"MIOREX complex component 6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRX6 PE=1 SV=1"	"0.000"	"10.132"	"5"	"3"	"4"	"3"	"524"	"61.2"	"9.79"	"9.17"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P38247"	"Protein SLM4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SLM4 PE=1 SV=1"	"0.000"	"10.126"	"28"	"2"	"4"	"2"	"162"	"18.3"	"5.05"	"10.63"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P53749"	"Uncharacterized transcriptional regulatory protein YNR063W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YNR063W PE=1 SV=1"	"0.000"	"10.124"	"4"	"1"	"2"	"1"	"607"	"69.6"	"6.55"	"9.06"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P40530"	"[Pyruvate dehydrogenase (acetyl-transferring)] kinase 1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PKP1 PE=1 SV=1"	"0.000"	"10.080"	"3"	"1"	"2"	"1"	"394"	"45.4"	"8.34"	"9.25"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q05541"	"Non-structural maintenance of chromosome element 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NSE3 PE=1 SV=1"	"0.000"	"10.079"	"11"	"2"	"4"	"2"	"303"	"33.9"	"5.36"	"11.42"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P53958"	"Protein BOP3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BOP3 PE=1 SV=1"	"0.000"	"10.069"	"5"	"1"	"2"	"1"	"396"	"43.7"	"9.72"	"6.16"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P38337"	"COMPASS component SHG1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SHG1 PE=1 SV=1"	"0.000"	"10.064"	"17"	"3"	"4"	"3"	"142"	"16.4"	"5.08"	"9.80"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P53073"	"ER membrane protein complex subunit 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EMC4 PE=1 SV=1"	"0.000"	"10.050"	"8"	"1"	"4"	"1"	"190"	"21.4"	"9.60"	"21.90"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P47015"	"Altered inheritance of mitochondria protein 23, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AIM23 PE=1 SV=1"	"0.000"	"10.049"	"4"	"1"	"2"	"1"	"356"	"41.4"	"9.89"	"8.89"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P27705"	"Regulatory protein MIG1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MIG1 PE=1 SV=1"	"0.000"	"10.041"	"3"	"1"	"8"	"1"	"504"	"55.5"	"9.77"	"12.62"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P40084"	"RNA polymerase II subunit B1 CTD phosphatase RTR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTR1 PE=1 SV=1"	"0.000"	"10.020"	"19"	"2"	"3"	"2"	"226"	"26.2"	"4.93"	"7.91"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P36034"	"Protein COS9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COS9 PE=3 SV=1"	"0.000"	"10.011"	"6"	"2"	"3"	"2"	"407"	"48.5"	"8.65"	"2.96"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P53191"	"Phosphatidylinositol 3-phosphate-binding protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PIB2 PE=1 SV=1"	"0.000"	"9.997"	"2"	"1"	"8"	"1"	"635"	"70.6"	"7.77"	"32.90"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P36037"	"Protein DOA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DOA1 PE=1 SV=1"	"0.000"	"9.980"	"3"	"1"	"2"	"1"	"715"	"79.5"	"5.03"	"8.65"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q08977"	"UPF0662 protein YPL260W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPL260W PE=1 SV=1"	"0.000"	"9.963"	"4"	"2"	"6"	"2"	"551"	"62.7"	"5.12"	"15.80"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P24521"	"Phosphomevalonate kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG8 PE=1 SV=2"	"0.000"	"9.935"	"4"	"1"	"2"	"1"	"451"	"50.4"	"6.49"	"7.57"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q06170"	"Uncharacterized membrane protein YLR326W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLR326W PE=1 SV=1"	"0.000"	"9.917"	"5"	"1"	"2"	"1"	"240"	"27.4"	"9.36"	"6.63"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q12311"	"NuA3 HAT complex component NTO1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NTO1 PE=1 SV=1"	"0.000"	"9.913"	"4"	"2"	"4"	"2"	"748"	"86.0"	"7.61"	"10.26"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q04411"	"Uracil catabolism protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=URC2 PE=1 SV=1"	"0.000"	"9.910"	"3"	"2"	"3"	"2"	"772"	"88.6"	"7.94"	"9.78"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P38771"	"Ribosome-recycling factor, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RRF1 PE=1 SV=1"	"0.000"	"9.902"	"11"	"2"	"3"	"2"	"230"	"26.4"	"9.83"	"5.39"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P38301"	"GCR1-dependent translation factor 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GDT1 PE=1 SV=1"	"0.000"	"9.899"	"7"	"1"	"7"	"1"	"280"	"30.3"	"5.44"	"8.67"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P32528"	"Urea amidolyase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DUR1,2 PE=1 SV=2"	"0.000"	"9.890"	"1"	"1"	"6"	"1"	"1835"	"201.7"	"5.62"	"12.22"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P87108"	"Mitochondrial import inner membrane translocase subunit TIM10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIM10 PE=1 SV=1"	"0.000"	"9.842"	"23"	"1"	"2"	"1"	"93"	"10.3"	"5.36"	"11.17"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q04344"	"Hit family protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HNT1 PE=1 SV=2"	"0.000"	"9.828"	"11"	"1"	"2"	"1"	"158"	"17.7"	"6.95"	"9.20"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q12306"	"Ubiquitin-like protein SMT3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SMT3 PE=1 SV=1"	"0.000"	"9.825"	"22"	"1"	"4"	"1"	"101"	"11.6"	"5.02"	"16.07"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P28627"	"Mitochondrial inner membrane protease subunit 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IMP1 PE=1 SV=3"	"0.000"	"9.798"	"9"	"1"	"4"	"1"	"190"	"21.4"	"7.50"	"7.74"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q12001"	"Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ALG6 PE=1 SV=1"	"0.000"	"9.798"	"5"	"2"	"8"	"2"	"544"	"62.7"	"9.11"	"16.07"	"2"	"1"
"False"	"High"	"IsMasterProteinCandidate"	"P32835"	"GTP-binding nuclear protein GSP1/CNR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GSP1 PE=1 SV=1"	"0.000"	"9.795"	"6"	"1"	"4"	"1"	"219"	"24.8"	"6.55"	"18.04"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P32836"	"GTP-binding nuclear protein GSP2/CNR2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GSP2 PE=1 SV=1"	"0.000"	"9.795"	"6"	"1"	"4"	"1"	"220"	"25.0"	"6.68"	"18.04"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q04052"	"Transcriptional activator ARO80 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARO80 PE=1 SV=1"	"0.000"	"9.785"	"2"	"2"	"3"	"2"	"950"	"108.1"	"6.25"	"5.30"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q04712"	"RNA polymerase I-specific transcription initiation factor RRN11 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RRN11 PE=1 SV=1"	"0.000"	"9.754"	"9"	"2"	"3"	"2"	"507"	"59.2"	"6.00"	"6.29"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q12191"	"Binder of USO1 and GRH1 protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BUG1 PE=1 SV=1"	"0.000"	"9.751"	"9"	"2"	"2"	"2"	"341"	"38.3"	"4.61"	"5.79"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P50946"	"Putative tyrosine-protein phosphatase OCA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OCA1 PE=1 SV=1"	"0.000"	"9.719"	"11"	"2"	"4"	"2"	"238"	"27.2"	"4.48"	"5.15"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P11076"	"ADP-ribosylation factor 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARF1 PE=1 SV=3"	"0.000"	"9.716"	"14"	"1"	"1"	"1"	"181"	"20.5"	"7.34"	"5.84"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q05583"	"Cytosolic iron-sulfur protein assembly protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CIA1 PE=1 SV=1"	"0.000"	"9.715"	"11"	"2"	"3"	"2"	"330"	"37.3"	"4.75"	"7.56"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q04601"	"Anaphase-promoting complex subunit 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=APC4 PE=1 SV=1"	"0.000"	"9.697"	"4"	"2"	"6"	"2"	"652"	"75.2"	"5.85"	"10.75"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P07884"	"tRNA dimethylallyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MOD5 PE=1 SV=2"	"0.000"	"9.692"	"6"	"2"	"4"	"2"	"428"	"50.2"	"9.00"	"9.25"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q06412"	"Rho1 guanine nucleotide exchange factor TUS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TUS1 PE=1 SV=1"	"0.000"	"9.651"	"2"	"2"	"5"	"2"	"1307"	"149.0"	"6.86"	"3.83"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P36091"	"Mannan endo-1,6-alpha-mannosidase DCW1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DCW1 PE=1 SV=1"	"0.000"	"9.647"	"3"	"1"	"9"	"1"	"449"	"49.5"	"4.67"	"23.12"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q05468"	"Ribosome quality control complex subunit 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RQC1 PE=1 SV=1"	"0.000"	"9.630"	"3"	"2"	"4"	"2"	"723"	"83.4"	"5.67"	"2.90"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P53915"	"Nicotinamide riboside kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NRK1 PE=1 SV=1"	"0.000"	"9.583"	"9"	"1"	"4"	"1"	"240"	"27.7"	"6.70"	"17.89"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P40963"	"Histone acetyltransferase SAS2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SAS2 PE=1 SV=1"	"0.000"	"9.577"	"8"	"2"	"4"	"2"	"338"	"39.2"	"9.20"	"5.99"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q05676"	"Protein SOM1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SOM1 PE=1 SV=1"	"0.000"	"9.574"	"15"	"1"	"4"	"1"	"74"	"8.4"	"5.96"	"16.70"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P53065"	"tRNA-specific adenosine deaminase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TAD1 PE=1 SV=1"	"0.000"	"9.546"	"9"	"2"	"4"	"2"	"400"	"45.9"	"8.22"	"8.93"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P53943"	"Probable transporter AQR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AQR1 PE=1 SV=1"	"0.000"	"9.544"	"4"	"2"	"3"	"2"	"586"	"65.3"	"8.81"	"7.71"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P35691"	"Translationally-controlled tumor protein homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TMA19 PE=1 SV=1"	"0.000"	"9.517"	"8"	"1"	"8"	"1"	"167"	"18.7"	"4.56"	"27.12"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P32522"	"Pentatricopeptide repeat-containing protein PET309, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PET309 PE=1 SV=1"	"0.000"	"9.509"	"2"	"1"	"2"	"1"	"965"	"112.6"	"9.29"	"10.07"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P42835"	"Protein EGT2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EGT2 PE=2 SV=2"	"0.000"	"9.496"	"1"	"1"	"4"	"1"	"1041"	"108.5"	"4.82"	"21.90"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P38347"	"Protein-lysine N-methyltransferase EFM2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EFM2 PE=1 SV=1"	"0.000"	"9.489"	"11"	"3"	"3"	"3"	"419"	"47.9"	"4.97"	"9.11"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"Q06677"	"Auxilin-like clathrin uncoating factor SWA2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SWA2 PE=1 SV=1"	"0.000"	"9.483"	"4"	"2"	"4"	"2"	"668"	"75.0"	"5.30"	"10.14"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P28272"	"Dihydroorotate dehydrogenase (fumarate) OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=URA1 PE=1 SV=1"	"0.000"	"9.450"	"5"	"1"	"2"	"1"	"314"	"34.8"	"6.05"	"4.00"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P41813"	"Fork head protein homolog 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FKH2 PE=1 SV=1"	"0.000"	"9.440"	"5"	"2"	"5"	"2"	"862"	"94.3"	"9.31"	"13.93"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q12129"	"Nonsense-mediated decay protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NMD4 PE=1 SV=1"	"0.000"	"9.436"	"7"	"1"	"2"	"1"	"218"	"25.3"	"5.77"	"7.82"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P38284"	"Increased copper sensitivity protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ICS2 PE=1 SV=2"	"0.000"	"9.415"	"5"	"1"	"2"	"1"	"255"	"28.8"	"9.42"	"2.53"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q02100"	"CRE-binding bZIP protein SKO1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SKO1 PE=1 SV=1"	"0.000"	"9.409"	"2"	"1"	"2"	"1"	"647"	"70.2"	"9.29"	"5.44"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P38344"	"Cytoplasmic 60S subunit biogenesis factor REI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=REI1 PE=1 SV=3"	"0.000"	"9.403"	"5"	"2"	"4"	"2"	"393"	"45.8"	"6.13"	"6.19"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P53305"	"Mitochondrial 37S ribosomal protein S27 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RSM27 PE=1 SV=1"	"0.000"	"9.398"	"15"	"1"	"2"	"1"	"110"	"12.4"	"10.21"	"10.65"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q04781"	"E3 ubiquitin-protein ligase listerin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RKR1 PE=1 SV=1"	"0.000"	"9.396"	"2"	"2"	"3"	"2"	"1562"	"180.1"	"5.50"	"6.37"	"2"	"1"
"False"	"High"	"None"	"P38722"	"Uncharacterized protein YHL049C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YHL049C PE=4 SV=1"	"0.000"	"9.369"	"6"	"1"	"2"	"1"	"271"	"31.5"	"9.03"	"8.04"	"1"	"1"
"False"	"High"	"None"	"O13556"	"Putative uncharacterized protein YLR462W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLR462W PE=5 SV=1"	"0.000"	"9.369"	"8"	"1"	"2"	"1"	"202"	"23.5"	"9.44"	"8.04"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q12420"	"66 kDa U4/U6.U5 small nuclear ribonucleoprotein component OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNU66 PE=1 SV=1"	"0.000"	"9.342"	"4"	"2"	"3"	"2"	"587"	"66.4"	"6.80"	"8.54"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P45978"	"Protein SCD6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SCD6 PE=1 SV=1"	"0.000"	"9.338"	"9"	"2"	"4"	"2"	"349"	"39.2"	"7.42"	"5.94"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P47048"	"Uncharacterized protein YJL049W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YJL049W PE=1 SV=1"	"0.000"	"9.338"	"4"	"2"	"2"	"2"	"450"	"52.8"	"5.33"	"6.76"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P24813"	"AP-1-like transcription factor YAP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CAD1 PE=1 SV=2"	"0.000"	"9.334"	"4"	"1"	"2"	"1"	"409"	"45.7"	"7.08"	"8.07"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P25042"	"Repressor ROX1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ROX1 PE=1 SV=1"	"0.000"	"9.328"	"9"	"2"	"3"	"2"	"368"	"41.8"	"9.89"	"5.59"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P39016"	"Suppressor protein MPT5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MPT5 PE=1 SV=2"	"0.000"	"9.322"	"1"	"1"	"6"	"1"	"859"	"95.4"	"8.03"	"25.01"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P32838"	"Serine/threonine-protein phosphatase PP2A-like PPG1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PPG1 PE=1 SV=2"	"0.000"	"9.307"	"17"	"2"	"3"	"2"	"368"	"42.4"	"5.02"	"9.51"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P53753"	"Endo-1,3(4)-beta-glucanase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DSE4 PE=1 SV=1"	"0.000"	"9.305"	"1"	"1"	"2"	"1"	"1117"	"121.0"	"4.53"	"9.46"	"1"	"1"
