PROT1	PROT2	RANK_MAJOR	RANK_MINOR	TYPE	PDB_ID	BIO_UNIT	CHAIN1	MODEL1	SEQ_IDENT1	COVERAGE1	SEQ_BEGIN1	SEQ_END1	DOMAIN1	CHAIN2	MODEL2	SEQ_IDENT2	COVERAGE2	SEQ_BEGIN2	SEQ_END2	DOMAIN2	FILENAME
P53261	Q04660	1	0	Structure	6em3	1	n	0	82.5	48.4	15	307	-	B	0	92.9	19.1	244	397	-	P53261-Q04660-EXP-6em3.pdb1-n-0-B-0.pdb
P53267	Q12248	1	0	Model	6cfz	1	H	10	42.0	14.6	65	114	-	F	10	47.9	51.1	19	66	-	P53267-Q12248-MDL-6cfz.pdb1-H-10-F-10.pdb
P53277	Q03654	1	0	Structure	6bk8	1	R	0	81.5	57.7	92	215	-	S	0	94.4	42.7	2	253	-	P53277-Q03654-EXP-6bk8.pdb1-R-0-S-0.pdb
P53277	Q12309	1	0	Structure	6bk8	1	R	0	81.5	57.7	92	215	-	T	0	88.6	79.3	12	556	-	P53277-Q12309-EXP-6bk8.pdb1-R-0-T-0.pdb
P53281	P80667	1	0	Dom_dom_model	1i07	-	B	-	24.4	17.8	61	103	SH3_1	A	-	33.3	11.4	314	363	SH3_1	P53281-P80667-MDD-SH3_1-SH3_1-1i07-B-10-55-A-10-55.pdb
P53281	Q06449	1	0	Model	1sem	1	A	0	48.1	22.4	56	109	-	B	0	48.1	25.1	57	110	-	P53281-Q06449-MDL-1sem.pdb1-A-0-B-0.pdb
P53290	P53290	1	0	Model	3llu	1	A	0	53.7	51.3	9	183	-	A	3	53.7	51.3	9	183	-	P53290-P53290-MDL-3llu.pdb1-A-0-A-3.pdb
P53290	Q00582	1	0	Structure	3r7w	1	B	0	90.7	91.8	12	324	-	A	0	90.1	97.4	8	309	-	P53290-Q00582-EXP-3r7w.pdb1-B-0-A-0.pdb
P53290	Q02205	1	0	Dom_dom_model	5x6v	-	G	-	57.4	14.7	186	235	Gtr1_RagA	E	-	21.6	20.1	55	91	LAMTOR	P53290-Q02205-MDD-Gtr1_RagA-LAMTOR-5x6v-G-238-288-E-49-90.pdb
P53299	P57744	1	0	Structure	3cjh	2	I	0	100.0	51.4	46	99	-	L	0	100.0	66.7	29	86	-	P53299-P57744-EXP-3cjh.pdb2-I-0-L-0.pdb
P53312	P53598	1	0	Model	4xx0	1	B	0	46.9	91.8	31	422	-	A	0	59.5	93.0	24	329	-	P53312-P53598-MDL-4xx0.pdb1-B-0-A-0.pdb
P53316	Q08920	1	0	Dom_dom_model	3b4m	-	C	-	19.7	8.8	197	266	RRM_1	D	-	28.2	33.2	48	117	RRM_1	P53316-Q08920-MDD-RRM_1-RRM_1-3b4m-C-174-243-D-174-243.pdb
P53319	P53319	1	0	Model	2p4q	1	A	0	88.4	96.1	7	479	-	A	1	88.4	96.1	7	479	-	P53319-P53319-MDL-2p4q.pdb1-A-0-A-1.pdb
P53323	Q03705	1	0	Structure	4ww7	1	A	0	93.3	97.3	4	257	-	B	0	96.1	98.9	1	179	-	P53323-Q03705-EXP-4ww7.pdb1-A-0-B-0.pdb
P53330	Q05123	1	0	Structure	4i6m	1	D	0	59.6	56.7	2	90	-	B	0	84.5	99.6	3	467	-	P53330-Q05123-EXP-4i6m.pdb1-D-0-B-0.pdb
P53330	Q12406	1	0	Structure	4i6m	1	D	0	59.6	56.7	2	90	-	A	0	83.4	97.5	2	466	-	P53330-Q12406-EXP-4i6m.pdb1-D-0-A-0.pdb
P53333	Q02775	1	0	Structure	6bk8	1	L	0	86.9	82.1	14	487	-	O	0	72.0	83.2	30	347	-	P53333-Q02775-EXP-6bk8.pdb1-L-0-O-0.pdb
P53333	Q03375	1	0	Structure	6bk8	1	L	0	86.9	82.1	14	487	-	K	0	71.9	84.4	2	115	-	P53333-Q03375-EXP-6bk8.pdb1-L-0-K-0.pdb
P53378	P53378	1	0	Structure	5flz	1	D	4	99.6	94.1	1	445	-	C	4	99.6	94.1	1	445	-	P53378-P53378-EXP-5flz.pdb1-D-4-C-4.pdb
P53378	P53540	1	0	Structure	5flz	1	D	3	99.6	94.1	1	445	-	B	3	84.7	78.8	180	846	-	P53378-P53540-EXP-5flz.pdb1-D-3-B-3.pdb
P53390	P53390	1	0	Model	5aez	1	A	0	44.0	84.5	11	423	-	A	2	44.0	84.5	11	423	-	P53390-P53390-MDL-5aez.pdb1-A-0-A-2.pdb
P53549	Q01939	1	0	Model	1lv7	2	A	0	41.1	57.9	170	422	-	A	1	40.6	62.7	137	390	-	P53549-Q01939-MDL-1lv7.pdb2-A-0-A-1.pdb
P53549	Q08723	1	0	Structure	4cr3	1	L	0	100.0	82.6	67	427	-	U	0	83.9	89.9	5	308	-	P53549-Q08723-EXP-4cr3.pdb1-L-0-U-0.pdb
P53549	Q12250	1	0	Structure	4cr2	1	L	0	100.0	82.6	67	427	-	P	0	100.0	93.3	28	442	-	P53549-Q12250-EXP-4cr2.pdb1-L-0-P-0.pdb
P53550	P53550	1	0	Model	6am0	1	E	0	61.9	26.8	2	261	-	A	0	61.9	26.8	2	261	-	P53550-P53550-MDL-6am0.pdb1-E-0-A-0.pdb
P53550	Q12517	1	0	Model	6am0	1	E	0	61.9	26.8	2	261	-	F	0	58.2	95.2	11	230	-	P53550-Q12517-MDL-6am0.pdb1-E-0-F-0.pdb
P53599	Q00772	1	0	Dom_dom_model	5wvd	-	A	-	21.0	16.0	1269	1558	Pkinase	B	-	23.7	39.3	26	230	Pkinase	P53599-Q00772-MDD-Pkinase-Pkinase-5wvd-A-50-333-B-50-258.pdb
P53615	P53615	1	0	Structure	3eyx	1	B	0	96.1	92.8	17	221	-	A	0	96.1	92.8	17	221	-	P53615-P53615-EXP-3eyx.pdb1-B-0-A-0.pdb
P53617	P53632	1	0	Structure	2mow	1	A	0	99.4	26.8	1	154	-	B	0	100.0	2.1	573	584	-	P53617-P53632-EXP-2mow.pdb1-A-0-B-0.pdb
P53632	Q12476	1	0	Structure	3nyb	1	A	0	99.7	55.0	161	481	-	B	0	83.1	22.4	122	198	-	P53632-Q12476-EXP-3nyb.pdb1-A-0-B-0.pdb
P53686	P53686	1	0	Structure	1szd	2	A	0	98.3	82.1	1	293	-	A	1	98.3	82.1	1	293	-	P53686-P53686-EXP-1szd.pdb2-A-0-A-1.pdb
P53725	Q08285	1	0	Structure	5okz	2	J	0	71.4	15.1	90	117	-	G	0	97.0	98.8	1	237	-	P53725-Q08285-EXP-5okz.pdb2-J-0-G-0.pdb
P53734	P53734	1	0	Dom_dom_model	5f9f	-	A	-	15.9	24.8	222	384	DEAD	K	-	15.9	24.8	222	384	DEAD	P53734-P53734-MDD-DEAD-DEAD-5f9f-A-244-420-K-244-420.pdb
P53734	Q06218	1	0	Dom_dom_model	5f9f	-	G	-	15.9	24.8	222	384	DEAD	K	-	17.0	27.3	43	216	DEAD	P53734-Q06218-MDD-DEAD-DEAD-5f9f-G-244-420-K-244-420.pdb
P53741	P53741	1	0	Structure	2qiy	1	B	0	93.7	27.6	4	145	-	A	0	95.0	27.4	3	143	-	P53741-P53741-EXP-2qiy.pdb1-B-0-A-0.pdb
P53741	Q01477	1	0	Structure	2qiy	1	A	0	95.0	27.4	3	143	-	C	0	100.0	2.7	206	230	-	P53741-Q01477-EXP-2qiy.pdb1-A-0-C-0.pdb
P53757	P53757	1	0	Structure	1yga	1	B	0	100.0	98.2	7	342	-	A	0	100.0	98.2	7	342	-	P53757-P53757-EXP-1yga.pdb1-B-0-A-0.pdb
P53824	Q03148	1	0	Model	3fem	1	A	0	81.4	94.0	3	282	-	B	0	100.0	94.6	3	283	-	P53824-Q03148-MDL-3fem.pdb1-A-0-B-0.pdb
P53829	P53829	1	0	Model	6hom	-	C	-	61.4	72.9	99	370	-	A	-	61.4	72.9	99	370	-	P53829-P53829-MDL-pdb6hom.ent-C-0-A-0.pdb
P53843	P69771	1	0	Structure	3ggz	4	D	0	100.0	63.1	5	192	-	H	0	100.0	8.8	187	204	-	P53843-P69771-EXP-3ggz.pdb4-D-0-H-0.pdb
P53847	Q12745	1	0	Model	3k8p	1	C	0	40.1	34.7	490	751	-	D	0	88.5	92.4	30	684	-	P53847-Q12745-MDL-3k8p.pdb1-C-0-D-0.pdb
P53853	P53853	1	0	Structure	2zd7	1	B	0	97.2	82.6	10	227	-	A	0	100.0	84.1	4	225	-	P53853-P53853-EXP-2zd7.pdb1-B-0-A-0.pdb
P53853	P61830	1	0	Structure	3q33	1	B	0	97.7	82.6	9	226	-	D	0	100.0	2.9	12	15	-	P53853-P61830-EXP-3q33.pdb1-B-0-D-0.pdb
P53853	Q07794	1	0	Structure	3q66	1	A	0	99.6	87.5	2	232	-	C	0	100.0	97.7	1	426	-	P53853-Q07794-EXP-3q66.pdb1-A-0-C-0.pdb
P53859	Q05636	1	0	Dom_dom_model	5g06	-	I	-	100.0	18.2	185	237	EXOSC1	D	-	9.2	39.7	36	164	RNase_PH	P53859-Q05636-MDD-EXOSC1-RNase_PH-5g06-I-160-237-D-2-126.pdb
P53859	Q08285	1	0	Structure	5jea	1	I	0	81.6	98.6	5	292	-	G	0	99.1	97.9	1	235	-	P53859-Q08285-EXP-5jea.pdb1-I-0-G-0.pdb
P53859	Q08491	1	0	Structure	5jea	1	I	0	81.6	98.6	5	292	-	K	0	72.3	15.8	116	233	-	P53859-Q08491-EXP-5jea.pdb1-I-0-K-0.pdb
P53859	Q12149	1	0	Structure	4ifd	1	I	0	79.0	99.7	1	291	-	K	0	92.0	12.0	532	619	-	P53859-Q12149-EXP-4ifd.pdb1-I-0-K-0.pdb
P53860	P53860	1	0	Structure	4j7q	3	B	0	97.9	93.7	16	344	-	A	0	97.6	94.0	16	345	-	P53860-P53860-EXP-4j7q.pdb3-B-0-A-0.pdb
P53865	P53865	1	0	Structure	3oa7	1	A	0	92.7	26.0	423	573	-	A	1	92.7	26.0	423	573	-	P53865-P53865-EXP-3oa7.pdb1-A-0-A-1.pdb
P53874	P53874	1	0	Dom_dom_model	6iin	-	A	-	15.6	29.0	363	730	UCH	B	-	15.7	29.0	363	730	UCH	P53874-P53874-MDD-UCH-UCH-6iin-A-105-480-B-105-480.pdb
P53889	P53889	1	0	Structure	1nkq	4	C	2	93.4	99.2	2	258	-	A	0	94.2	99.2	2	258	-	P53889-P53889-EXP-1nkq.pdb4-C-2-A-0.pdb
P53894	P53894	1	0	Model	3v8s	2	D	0	40.2	55.7	324	744	-	C	0	40.2	55.7	324	744	-	P53894-P53894-MDL-3v8s.pdb2-D-0-C-0.pdb
P53894	Q03497	1	0	Dom_dom_model	4o0t	-	A	-	22.4	33.6	352	672	Pkinase	B	-	62.3	26.7	620	871	Pkinase	P53894-Q03497-MDD-Pkinase-Pkinase-4o0t-A-270-521-B-270-521.pdb
P53900	Q04493	1	0	Dom_dom_model	2zdi	-	B	-	16.8	78.3	19	119	Prefoldin_2	C	-	23.1	71.8	24	141	Prefoldin	P53900-Q04493-MDD-Prefoldin_2-Prefoldin-2zdi-B-9-110-C-21-141.pdb
P53905	P57743	1	0	Model	1i5l	1	B	0	41.7	62.6	36	107	-	C	0	41.9	83.1	4	77	-	P53905-P57743-MDL-1i5l.pdb1-B-0-C-0.pdb
P53905	Q06217	1	0	Dom_dom_model	4emg	-	L	-	21.6	54.8	31	103	LSM	I	-	28.6	52.7	41	104	LSM	P53905-Q06217-MDD-LSM-LSM-4emg-L-12-90-I-12-90.pdb
P53905	Q06406	1	0	Model	3swn	1	F	0	50.0	71.3	26	107	-	B	0	45.2	84.9	10	82	-	P53905-Q06406-MDL-3swn.pdb1-F-0-B-0.pdb
P53914	P53914	1	0	Model	5jpq	1	j	0	53.2	87.5	9	932	-	i	0	52.0	87.5	9	932	-	P53914-P53914-MDL-5jpq.pdb1-j-0-i-0.pdb
P53919	P53919	1	0	Structure	2v3m	2	D	0	92.1	20.5	120	220	-	C	0	98.0	20.5	120	220	-	P53919-P53919-EXP-2v3m.pdb2-D-0-C-0.pdb
P53924	P53924	1	0	Dom_dom_model	2ff4	-	A	-	25.4	10.9	318	378	FHA	B	-	25.4	10.9	318	378	FHA	P53924-P53924-MDD-FHA-FHA-2ff4-A-308-372-B-308-372.pdb
P53927	P53927	1	0	Structure	5t9p	5	B	0	100.0	47.7	87	191	-	A	0	100.0	44.1	88	184	-	P53927-P53927-EXP-5t9p.pdb5-B-0-A-0.pdb
P53930	P53930	1	0	Structure	3fk3	1	C	0	84.0	71.7	8	169	-	A	0	84.0	71.7	8	169	-	P53930-P53930-EXP-3fk3.pdb1-C-0-A-0.pdb
P53934	P53934	1	0	Structure	5x62	1	B	0	100.0	96.8	9	395	-	A	0	96.9	97.0	8	395	-	P53934-P53934-EXP-5x62.pdb1-B-0-A-0.pdb
P53946	Q12386	1	0	Dom_dom_model	5mva	-	M	-	12.7	51.0	37	744	Actin	K	-	12.0	44.4	264	877	Actin	P53946-Q12386-MDD-Actin-Actin-5mva-M-2-375-K-2-375.pdb
P53951	P53951	1	0	Model	4u6u	3	D	1	34.0	72.2	109	399	-	B	0	34.0	72.2	109	399	-	P53951-P53951-MDL-4u6u.pdb3-D-1-B-0.pdb
P53973	P53973	1	0	Structure	5j8j	1	A	0	97.9	34.3	457	698	-	A	1	97.9	34.3	457	698	-	P53973-P53973-EXP-5j8j.pdb1-A-0-A-1.pdb
P54113	P54113	1	0	Model	1thz	1	B	0	63.0	98.8	8	591	-	A	0	63.0	98.8	8	591	-	P54113-P54113-MDL-1thz.pdb1-B-0-A-0.pdb
P54199	P54199	1	0	Model	4js8	3	A	2	37.2	37.3	433	717	-	A	3	37.2	37.3	433	717	-	P54199-P54199-MDL-4js8.pdb3-A-2-A-3.pdb
P54784	P54784	1	0	Structure	1m4z	2	B	0	93.5	23.5	1	215	-	B	1	93.5	23.5	1	215	-	P54784-P54784-EXP-1m4z.pdb2-B-0-B-1.pdb
P54784	P54790	1	0	Structure	5zr1	1	A	0	88.2	61.3	355	914	-	C	0	96.8	97.7	15	616	-	P54784-P54790-EXP-5zr1.pdb1-A-0-C-0.pdb
P54784	P54791	1	0	Structure	5zr1	1	A	0	88.2	61.3	355	914	-	D	0	90.5	91.5	46	529	-	P54784-P54791-EXP-5zr1.pdb1-A-0-D-0.pdb
P54787	P54787	1	0	Structure	1p3q	1	R	0	88.9	8.0	416	451	-	Q	0	87.2	10.4	398	444	-	P54787-P54787-EXP-1p3q.pdb1-R-0-Q-0.pdb
P54790	P54791	1	0	Structure	5zr1	1	C	0	96.8	97.7	15	616	-	D	0	90.5	91.5	46	529	-	P54790-P54791-EXP-5zr1.pdb1-C-0-D-0.pdb
P54861	P54861	1	0	Model	4bej	1	B	0	47.7	71.7	4	546	-	A	0	47.7	70.4	4	536	-	P54861-P54861-MDL-4bej.pdb1-B-0-A-0.pdb
P54885	P54885	1	0	Structure	1vlu	2	B	0	89.9	95.2	2	435	-	B	1	89.9	95.2	2	435	-	P54885-P54885-EXP-1vlu.pdb2-B-0-B-1.pdb
P54999	P54999	1	0	Structure	1n9r	2	F	0	100.0	80.2	18	86	-	F	1	100.0	80.2	18	86	-	P54999-P54999-EXP-1n9r.pdb2-F-0-F-1.pdb
P54999	Q00916	1	0	Structure	5zwn	1	f	0	94.4	83.7	12	83	-	Q	0	98.9	62.7	1	188	-	P54999-Q00916-EXP-5zwn.pdb1-f-0-Q-0.pdb
P54999	Q06217	1	0	Structure	5zwn	1	f	0	94.4	83.7	12	83	-	c	0	100.0	91.8	8	108	-	P54999-Q06217-EXP-5zwn.pdb1-f-0-c-0.pdb
P54999	Q12330	1	0	Structure	6bk8	1	m	0	100.0	83.7	12	83	-	l	0	90.4	88.3	10	92	-	P54999-Q12330-EXP-6bk8.pdb1-m-0-l-0.pdb
P57743	P57743	1	0	Structure	3bw1	1	B	3	94.4	100.0	1	89	-	A	3	94.4	100.0	1	89	-	P57743-P57743-EXP-3bw1.pdb1-B-3-A-3.pdb
P57743	Q06406	1	0	Structure	4c92	1	C	0	100.0	88.8	1	79	-	F	0	100.0	89.5	10	86	-	P57743-Q06406-EXP-4c92.pdb1-C-0-F-0.pdb
P57743	Q12330	1	0	Dom_dom_model	4n0a	-	F	-	91.5	73.0	7	77	LSM	E	-	19.4	69.1	20	91	LSM	P57743-Q12330-MDD-LSM-LSM-4n0a-F-6-78-E-6-78.pdb
P60010	P60010	1	0	Structure	1yag	2	A	0	100.0	99.2	4	375	-	A	1	100.0	99.2	4	375	-	P60010-P60010-EXP-1yag.pdb2-A-0-A-1.pdb
P60010	P80428	1	0	Structure	5nbl	2	C	0	97.9	99.5	2	374	-	B	0	85.4	95.1	15	479	-	P60010-P80428-EXP-5nbl.pdb2-C-0-B-0.pdb
P60010	Q03048	1	0	Dom_dom_model	4jd2	-	B	-	41.1	96.3	5	372	Actin	H	-	15.2	83.2	14	135	Cofilin_ADF	P60010-Q03048-MDD-Actin-Cofilin_ADF-4jd2-B-4-388-H-14-137.pdb
P60010	Q04439	1	0	Model	6bnp	1	H	0	87.9	97.3	7	371	-	N	0	36.2	49.6	38	642	-	P60010-Q04439-MDL-6bnp.pdb1-H-0-N-0.pdb
P60010	Q06337	1	0	Structure	5y81	1	G	0	94.6	98.9	5	375	-	E	0	100.0	4.2	357	397	-	P60010-Q06337-EXP-5y81.pdb1-G-0-E-0.pdb
P60010	Q12386	1	0	Structure	5nbn	2	C	0	96.8	98.7	5	374	-	E	0	95.7	70.9	257	881	-	P60010-Q12386-EXP-5nbn.pdb2-C-0-E-0.pdb
P60010	Q12446	1	0	Dom_dom_model	4jhd	-	B	-	78.5	96.8	6	375	Actin	C	-	52.2	3.5	545	567	WH2	P60010-Q12446-MDD-Actin-WH2-4jhd-B-5-375-C-104-130.pdb
P61829	P61829	1	0	Structure	4f4s	2	O	1	100.0	97.4	2	75	-	K	0	100.0	97.4	2	75	-	P61829-P61829-EXP-4f4s.pdb2-O-1-K-0.pdb
P61829	Q12165	1	0	Structure	2xok	1	Q	0	100.0	98.7	1	75	-	H	0	95.2	78.1	34	158	-	P61829-Q12165-EXP-2xok.pdb1-Q-0-H-0.pdb
P61830	P61830	1	0	Structure	4jjn	1	E	0	100.0	70.6	40	135	-	A	0	100.0	72.1	39	136	-	P61830-P61830-EXP-4jjn.pdb1-E-0-A-0.pdb
P61830	Q04636	1	0	Dom_dom_model	4z2m	-	G	-	86.5	54.4	59	132	Histone	B	-	16.5	14.1	391	473	Rtt106	P61830-Q04636-MDD-Histone-Rtt106-4z2m-G-58-131-B-808-895.pdb
P61830	Q07794	1	0	Structure	3q33	1	D	0	100.0	2.9	12	15	-	A	0	97.5	92.7	1	404	-	P61830-Q07794-EXP-3q33.pdb1-D-0-A-0.pdb
P61830	Q08465	1	0	Structure	2jmj	-	P	-	100.0	6.6	2	10	-	A	-	100.0	27.4	153	212	-	P61830-Q08465-EXP-pdb2jmj.ent-P-0-A-0.pdb
P69771	Q06263	1	0	Structure	5h7p	1	B	0	100.0	14.2	176	204	-	A	0	100.0	50.6	1	167	-	P69771-Q06263-EXP-5h7p.pdb1-B-0-A-0.pdb
P69850	Q12248	1	0	Model	6cfz	1	B	4	44.2	81.9	5	81	-	F	4	47.9	51.1	19	66	-	P69850-Q12248-MDL-6cfz.pdb1-B-4-F-4.pdb
P69851	Q12248	1	0	Model	6cfz	1	E	10	48.5	91.7	4	69	-	F	11	47.9	51.1	19	66	-	P69851-Q12248-MDL-6cfz.pdb1-E-10-F-11.pdb
P80428	Q05471	1	0	Structure	5i9e	1	A	0	85.9	100.0	1	489	-	E	0	100.0	2.7	350	390	-	P80428-Q05471-EXP-5i9e.pdb1-A-0-E-0.pdb
P80428	Q06337	1	0	Structure	5y81	1	F	0	85.9	100.0	1	489	-	E	0	100.0	4.2	357	397	-	P80428-Q06337-EXP-5y81.pdb1-F-0-E-0.pdb
P80667	P80667	1	0	Structure	1jqq	1	B	0	100.0	20.2	299	376	-	A	0	100.0	19.4	299	373	-	P80667-P80667-EXP-1jqq.pdb1-B-0-A-0.pdb
P81450	P81450	1	0	Structure	6b8h	1	w	0	100.0	100.0	1	59	-	i	0	100.0	100.0	1	59	-	P81450-P81450-EXP-6b8h.pdb1-w-0-i-0.pdb
P87108	P87108	1	0	Structure	3dxr	2	B	0	100.0	74.2	15	83	-	B	3	100.0	74.2	15	83	-	P87108-P87108-EXP-3dxr.pdb2-B-0-B-3.pdb
Q00055	Q00055	1	0	Structure	4fgw	1	B	0	100.0	90.3	33	385	-	A	0	100.0	90.3	33	385	-	Q00055-Q00055-EXP-4fgw.pdb1-B-0-A-0.pdb
Q00246	Q12434	1	0	Model	1ds6	1	A	0	49.1	57.4	73	239	-	B	0	39.9	90.1	20	201	-	Q00246-Q12434-MDL-1ds6.pdb1-A-0-B-0.pdb
Q00539	Q00916	1	0	Dom_dom_model	5ifm	-	B	-	27.8	13.4	165	236	RRM_1	A	-	26.8	19.0	109	166	RRM_1	Q00539-Q00916-MDD-RRM_1-RRM_1-5ifm-B-76-140-A-76-140.pdb
Q00539	Q03776	1	0	Structure	5zwn	1	V	0	79.9	44.7	289	522	-	T	0	100.0	99.1	2	540	-	Q00539-Q03776-EXP-5zwn.pdb1-V-0-T-0.pdb
Q00539	Q03782	1	0	Structure	5zwn	1	V	0	79.9	44.7	289	522	-	W	0	92.0	50.6	45	293	-	Q00539-Q03782-EXP-5zwn.pdb1-V-0-W-0.pdb
Q00539	Q05900	1	0	Structure	5zwn	1	V	0	79.9	44.7	289	522	-	R	0	94.4	84.4	2	196	-	Q00539-Q05900-EXP-5zwn.pdb1-V-0-R-0.pdb
Q00539	Q08920	1	0	Dom_dom_model	5cyj	-	B	-	20.9	12.4	165	231	RRM_1	A	-	16.7	31.2	48	113	RRM_1	Q00539-Q08920-MDD-RRM_1-RRM_1-5cyj-B-26-89-A-26-89.pdb
Q00578	Q02939	1	0	Structure	5fmf	1	1	0	96.1	58.4	294	785	-	W	0	100.0	12.1	447	508	-	Q00578-Q02939-EXP-5fmf.pdb1-1-0-W-0.pdb
Q00578	Q3E7C1	1	0	Structure	5oqj	1	7	0	89.0	48.4	363	770	-	5	0	100.0	91.7	2	67	-	Q00578-Q3E7C1-EXP-5oqj.pdb1-7-0-5-0.pdb
Q00684	Q00684	1	0	Structure	6g85	1	B	0	97.8	66.6	7	373	-	A	0	97.3	67.3	2	372	-	Q00684-Q00684-EXP-6g85.pdb1-B-0-A-0.pdb
Q00711	Q08230	1	0	Dom_dom_model	6c12	-	B	-	51.8	39.4	183	450	FAD_binding_2	D	-	18.7	44.4	66	140	Sdh5	Q00711-Q08230-MDD-FAD_binding_2-Sdh5-6c12-B-100-405-D-6-76.pdb
Q00723	Q12368	1	0	Structure	5zwo	1	0	0	83.1	83.1	9	209	-	W	0	87.7	58.8	33	146	-	Q00723-Q12368-EXP-5zwo.pdb1-0-0-W-0.pdb
Q00764	Q00764	1	0	Model	5hvl	3	B	2	75.8	94.1	16	481	-	A	0	75.8	94.1	16	481	-	Q00764-Q00764-MDL-5hvl.pdb3-B-2-A-0.pdb
Q00776	Q12028	1	0	Dom_dom_model	6cm9	-	M	-	50.6	54.9	164	473	Adap_comp_sub	G	-	31.5	62.6	21	617	Adaptin_N	Q00776-Q12028-MDD-Adap_comp_sub-Adaptin_N-6cm9-M-157-422-G-23-574.pdb
Q00916	Q01560	1	0	Dom_dom_model	5kwq	-	B	-	25.8	19.0	109	166	RRM_1	A	-	29.2	14.0	127	184	RRM_1	Q00916-Q01560-MDD-RRM_1-RRM_1-5kwq-B-114-186-A-114-186.pdb
Q00916	Q02260	1	0	Structure	5zwn	1	Q	0	98.9	62.7	1	188	-	b	0	100.0	81.5	1	119	-	Q00916-Q02260-EXP-5zwn.pdb1-Q-0-b-0.pdb
Q00916	Q03776	1	0	Structure	5zwn	1	Q	0	98.9	62.7	1	188	-	T	0	100.0	99.1	2	540	-	Q00916-Q03776-EXP-5zwn.pdb1-Q-0-T-0.pdb
Q00916	Q05900	1	0	Structure	5zwn	1	Q	0	98.9	62.7	1	188	-	R	0	94.4	84.4	2	196	-	Q00916-Q05900-EXP-5zwn.pdb1-Q-0-R-0.pdb
Q00916	Q06217	1	0	Structure	5zwn	1	Q	0	98.9	62.7	1	188	-	c	0	100.0	91.8	8	108	-	Q00916-Q06217-EXP-5zwn.pdb1-Q-0-c-0.pdb
Q00916	Q07655	1	0	Dom_dom_model	5t9p	-	A	-	27.1	19.0	109	166	RRM_1	B	-	18.4	10.0	535	606	RRM_1	Q00916-Q07655-MDD-RRM_1-RRM_1-5t9p-A-93-163-B-93-163.pdb
Q00916	Q12330	1	0	Structure	6g90	1	B	0	81.0	66.7	5	204	-	e	0	89.5	91.5	8	93	-	Q00916-Q12330-EXP-6g90.pdb1-B-0-e-0.pdb
Q00955	Q00955	1	0	Structure	4wz8	1	B	0	97.0	31.8	1480	2189	-	C	0	98.7	31.3	1494	2191	-	Q00955-Q00955-EXP-4wz8.pdb1-B-0-C-0.pdb
Q01080	Q01080	1	0	Model	3nfg	3	G	0	58.5	22.7	10	103	-	E	0	57.0	24.1	4	103	-	Q01080-Q01080-MDL-3nfg.pdb3-G-0-E-0.pdb
Q01217	Q01217	1	0	Structure	3zzh	1	D	0	100.0	33.5	63	351	-	A	0	100.0	33.7	62	352	-	Q01217-Q01217-EXP-3zzh.pdb1-D-0-A-0.pdb
Q01389	Q01389	1	0	Model	6e2n	1	B	0	40.0	17.6	1180	1439	-	A	0	40.6	17.6	1180	1439	-	Q01389-Q01389-MDL-6e2n.pdb1-B-0-A-0.pdb
Q01454	Q01454	1	0	Structure	5nxq	1	B	0	94.9	49.0	474	927	-	A	0	93.4	49.0	474	927	-	Q01454-Q01454-EXP-5nxq.pdb1-B-0-A-0.pdb
Q01454	Q02208	1	0	Structure	5hoi	1	B	0	95.2	49.0	474	927	-	E	0	100.0	1.6	502	513	-	Q01454-Q02208-EXP-5hoi.pdb1-B-0-E-0.pdb
Q01454	Q03406	1	0	Structure	5nxq	1	B	0	94.9	49.0	474	927	-	E	0	86.7	5.1	1	15	-	Q01454-Q03406-EXP-5nxq.pdb1-B-0-E-0.pdb
Q01532	Q01532	1	0	Structure	2e01	1	A	0	97.1	93.8	30	482	-	A	2	97.1	93.8	30	482	-	Q01532-Q01532-EXP-2e01.pdb1-A-0-A-2.pdb
Q01560	Q01560	1	0	Dom_dom_model	5kwq	-	A	-	29.2	14.0	127	184	RRM_1	B	-	29.2	14.0	127	184	RRM_1	Q01560-Q01560-MDD-RRM_1-RRM_1-5kwq-A-114-186-B-114-186.pdb
Q01560	Q03656	1	0	Structure	2jd5	1	C	0	100.0	1.2	408	412	-	B	0	60.5	79.8	146	737	-	Q01560-Q03656-EXP-2jd5.pdb1-C-0-B-0.pdb
Q01852	Q01852	1	0	Structure	3qk9	1	B	1	88.8	45.7	235	431	-	A	0	88.8	45.5	236	431	-	Q01852-Q01852-EXP-3qk9.pdb1-B-1-A-0.pdb
Q01855	Q07381	1	0	Structure	6fai	1	P	0	100.0	89.4	16	142	-	k	0	89.9	94.5	43	787	-	Q01855-Q07381-EXP-6fai.pdb1-P-0-k-0.pdb
Q01939	Q06103	1	0	Structure	4cr2	1	J	0	100.0	92.1	24	396	-	R	0	100.0	93.2	23	422	-	Q01939-Q06103-EXP-4cr2.pdb1-J-0-R-0.pdb
Q01939	Q12377	1	0	Structure	4cr2	1	J	0	100.0	92.1	24	396	-	Q	0	100.0	99.3	1	431	-	Q01939-Q12377-EXP-4cr2.pdb1-J-0-Q-0.pdb
Q02046	Q02046	1	0	Structure	1edz	1	A	0	100.0	99.1	3	319	-	A	1	100.0	99.1	3	319	-	Q02046-Q02046-EXP-1edz.pdb1-A-0-A-1.pdb
